id,loss
108270,16
108271,32
108272,14
108273,41
108274,11
108275,26
108276,19
108277,29
108278,6
108279,26
108280,3
108281,28
108282,29
108283,31
108284,37
108285,14
108286,40
108287,8
108288,32
108289,2
108290,13
108291,21
108292,13
108293,21
108294,25
108295,8
108296,9
108297,11
108298,10
108299,23
108300,15
108301,22
108302,4
108303,21
108304,33
108305,13
108306,4
108307,23
108308,20
108309,29
108310,23
108311,7
108312,11
108313,10
108314,17
108315,20
108316,19
108317,22
108318,5
108319,12
108320,21
108321,39
108322,20
108323,10
108324,41
108325,34
108326,14
108327,4
108328,38
108329,25
108330,23
108331,14
108332,33
108333,9
108334,20
108335,17
108336,23
108337,30
108338,39
108339,43
108340,14
108341,5
108342,35
108343,13
108344,11
108345,25
108346,9
108347,13
108348,8
108349,21
108350,12
108351,9
108352,18
108353,22
108354,30
108355,25
108356,18
108357,15
108358,19
108359,33
108360,19
108361,11
108362,10
108363,35
108364,11
108365,12
108366,8
108367,12
108368,23
108369,43
108370,28
108371,45
108372,22
108373,6
108374,15
108375,19
108376,8
108377,34
108378,3
108379,26
108380,21
108381,9
108382,25
108383,7
108384,12
108385,41
108386,3
108387,18
108388,13
108389,37
108390,30
108391,27
108392,9
108393,29
108394,10
108395,3
108396,7
108397,28
108398,15
108399,28
108400,12
108401,21
108402,25
108403,36
108404,27
108405,15
108406,21
108407,6
108408,8
108409,3
108410,18
108411,7
108412,34
108413,20
108414,13
108415,14
108416,31
108417,28
108418,6
108419,42
108420,14
108421,35
108422,10
108423,23
108424,10
108425,31
108426,38
108427,51
108428,6
108429,10
108430,23
108431,34
108432,7
108433,41
108434,16
108435,11
108436,27
108437,36
108438,2
108439,30
108440,33
108441,27
108442,29
108443,32
108444,13
108445,30
108446,12
108447,12
108448,5
108449,5
108450,9
108451,37
108452,10
108453,18
108454,8
108455,9
108456,4
108457,53
108458,5
108459,40
108460,45
108461,19
108462,7
108463,39
108464,25
108465,26
108466,35
108467,38
108468,16
108469,27
108470,4
108471,12
108472,18
108473,8
108474,38
108475,20
108476,25
108477,39
108478,32
108479,9
108480,28
108481,12
108482,33
108483,6
108484,34
108485,10
108486,29
108487,16
108488,15
108489,6
108490,7
108491,24
108492,7
108493,0
108494,32
108495,34
108496,16
108497,30
108498,6
108499,6
108500,25
108501,20
108502,13
108503,25
108504,13
108505,21
108506,22
108507,43
108508,21
108509,9
108510,15
108511,8
108512,5
108513,27
108514,18
108515,18
108516,35
108517,16
108518,28
108519,10
108520,41
108521,12
108522,32
108523,4
108524,20
108525,14
108526,35
108527,34
108528,17
108529,13
108530,37
108531,10
108532,8
108533,2
108534,15
108535,36
108536,40
108537,21
108538,21
108539,4
108540,13
108541,16
108542,6
108543,16
108544,35
108545,21
108546,28
108547,15
108548,30
108549,24
108550,37
108551,38
108552,9
108553,5
108554,11
108555,7
108556,36
108557,32
108558,34
108559,15
108560,15
108561,11
108562,9
108563,14
108564,15
108565,34
108566,33
108567,40
108568,3
108569,16
108570,13
108571,39
108572,29
108573,25
108574,37
108575,6
108576,16
108577,9
108578,9
108579,25
108580,23
108581,12
108582,24
108583,30
108584,23
108585,30
108586,11
108587,3
108588,3
108589,36
108590,42
108591,11
108592,13
108593,5
108594,15
108595,14
108596,33
108597,21
108598,8
108599,35
108600,16
108601,13
108602,16
108603,30
108604,11
108605,12
108606,25
108607,3
108608,26
108609,39
108610,21
108611,9
108612,35
108613,19
108614,10
108615,19
108616,11
108617,28
108618,5
108619,21
108620,19
108621,42
108622,11
108623,34
108624,21
108625,20
108626,30
108627,31
108628,7
108629,22
108630,1
108631,36
108632,36
108633,32
108634,14
108635,41
108636,8
108637,36
108638,22
108639,15
108640,20
108641,7
108642,13
108643,7
108644,20
108645,11
108646,20
108647,37
108648,22
108649,12
108650,18
108651,46
108652,38
108653,16
108654,15
108655,3
108656,16
108657,11
108658,7
108659,40
108660,15
108661,38
108662,14
108663,32
108664,8
108665,23
108666,42
108667,17
108668,30
108669,14
108670,9
108671,13
108672,8
108673,6
108674,4
108675,6
108676,15
108677,20
108678,22
108679,10
108680,16
108681,42
108682,23
108683,34
108684,25
108685,17
108686,14
108687,8
108688,38
108689,6
108690,9
108691,13
108692,22
108693,16
108694,38
108695,36
108696,26
108697,3
108698,29
108699,2
108700,9
108701,22
108702,15
108703,15
108704,20
108705,44
108706,40
108707,19
108708,9
108709,3
108710,32
108711,22
108712,21
108713,25
108714,6
108715,31
108716,7
108717,17
108718,21
108719,6
108720,12
108721,41
108722,45
108723,13
108724,38
108725,31
108726,6
108727,27
108728,17
108729,2
108730,23
108731,15
108732,29
108733,40
108734,15
108735,11
108736,20
108737,22
108738,7
108739,40
108740,38
108741,11
108742,34
108743,18
108744,6
108745,3
108746,2
108747,19
108748,13
108749,25
108750,38
108751,11
108752,9
108753,4
108754,5
108755,20
108756,4
108757,15
108758,11
108759,3
108760,10
108761,17
108762,4
108763,7
108764,21
108765,31
108766,13
108767,11
108768,32
108769,41
108770,14
108771,18
108772,6
108773,29
108774,16
108775,23
108776,20
108777,9
108778,22
108779,1
108780,38
108781,11
108782,24
108783,15
108784,26
108785,14
108786,40
108787,8
108788,5
108789,34
108790,18
108791,30
108792,8
108793,18
108794,6
108795,13
108796,0
108797,23
108798,33
108799,7
108800,16
108801,6
108802,56
108803,8
108804,17
108805,13
108806,28
108807,36
108808,25
108809,28
108810,23
108811,10
108812,26
108813,23
108814,36
108815,20
108816,16
108817,3
108818,15
108819,14
108820,40
108821,17
108822,10
108823,10
108824,19
108825,19
108826,10
108827,4
108828,3
108829,30
108830,29
108831,3
108832,26
108833,24
108834,8
108835,14
108836,34
108837,30
108838,6
108839,35
108840,12
108841,11
108842,4
108843,1
108844,20
108845,35
108846,23
108847,5
108848,14
108849,37
108850,32
108851,17
108852,25
108853,12
108854,5
108855,28
108856,9
108857,35
108858,38
108859,38
108860,24
108861,4
108862,11
108863,24
108864,11
108865,16
108866,10
108867,35
108868,35
108869,28
108870,9
108871,24
108872,20
108873,18
108874,32
108875,18
108876,52
108877,17
108878,4
108879,12
108880,9
108881,12
108882,19
108883,29
108884,25
108885,4
108886,4
108887,11
108888,35
108889,19
108890,1
108891,6
108892,6
108893,16
108894,24
108895,19
108896,31
108897,42
108898,24
108899,15
108900,21
108901,31
108902,42
108903,29
108904,45
108905,30
108906,13
108907,27
108908,1
108909,30
108910,9
108911,29
108912,11
108913,11
108914,5
108915,3
108916,16
108917,11
108918,11
108919,14
108920,5
108921,39
108922,20
108923,11
108924,43
108925,40
108926,22
108927,12
108928,35
108929,12
108930,4
108931,23
108932,4
108933,21
108934,11
108935,5
108936,14
108937,19
108938,19
108939,9
108940,31
108941,25
108942,18
108943,44
108944,34
108945,30
108946,11
108947,2
108948,15
108949,3
108950,3
108951,15
108952,11
108953,29
108954,28
108955,13
108956,13
108957,45
108958,25
108959,27
108960,16
108961,7
108962,46
108963,13
108964,12
108965,11
108966,14
108967,9
108968,20
108969,15
108970,21
108971,29
108972,23
108973,22
108974,8
108975,31
108976,19
108977,19
108978,14
108979,8
108980,34
108981,21
108982,35
108983,47
108984,16
108985,35
108986,38
108987,21
108988,21
108989,11
108990,17
108991,3
108992,4
108993,32
108994,12
108995,16
108996,22
108997,6
108998,25
108999,12
109000,18
109001,19
109002,6
109003,23
109004,22
109005,6
109006,17
109007,19
109008,16
109009,17
109010,18
109011,3
109012,6
109013,5
109014,33
109015,4
109016,38
109017,7
109018,25
109019,27
109020,14
109021,12
109022,24
109023,50
109024,19
109025,16
109026,43
109027,5
109028,25
109029,8
109030,20
109031,10
109032,32
109033,16
109034,14
109035,10
109036,30
109037,29
109038,11
109039,4
109040,4
109041,22
109042,31
109043,43
109044,3
109045,64
109046,32
109047,40
109048,17
109049,25
109050,18
109051,3
109052,11
109053,12
109054,9
109055,34
109056,5
109057,33
109058,25
109059,17
109060,9
109061,5
109062,6
109063,14
109064,13
109065,36
109066,5
109067,21
109068,1
109069,8
109070,31
109071,19
109072,7
109073,11
109074,11
109075,3
109076,10
109077,33
109078,37
109079,10
109080,42
109081,32
109082,2
109083,25
109084,10
109085,44
109086,14
109087,14
109088,17
109089,31
109090,16
109091,49
109092,37
109093,47
109094,21
109095,38
109096,19
109097,14
109098,15
109099,47
109100,10
109101,26
109102,34
109103,13
109104,27
109105,13
109106,6
109107,13
109108,8
109109,19
109110,17
109111,19
109112,27
109113,15
109114,45
109115,29
109116,17
109117,35
109118,34
109119,19
109120,23
109121,3
109122,2
109123,20
109124,17
109125,13
109126,48
109127,22
109128,33
109129,14
109130,21
109131,22
109132,7
109133,19
109134,7
109135,30
109136,30
109137,40
109138,7
109139,26
109140,11
109141,24
109142,29
109143,4
109144,22
109145,35
109146,11
109147,32
109148,16
109149,22
109150,35
109151,39
109152,41
109153,18
109154,6
109155,8
109156,7
109157,14
109158,19
109159,27
109160,6
109161,13
109162,4
109163,9
109164,8
109165,37
109166,30
109167,5
109168,17
109169,18
109170,20
109171,11
109172,16
109173,18
109174,44
109175,3
109176,11
109177,7
109178,4
109179,6
109180,11
109181,11
109182,11
109183,38
109184,7
109185,33
109186,21
109187,4
109188,4
109189,19
109190,5
109191,28
109192,48
109193,9
109194,7
109195,8
109196,23
109197,9
109198,2
109199,1
109200,13
109201,25
109202,31
109203,11
109204,4
109205,23
109206,30
109207,25
109208,22
109209,8
109210,2
109211,33
109212,12
109213,14
109214,6
109215,17
109216,13
109217,27
109218,10
109219,8
109220,1
109221,24
109222,12
109223,17
109224,14
109225,22
109226,5
109227,5
109228,22
109229,26
109230,2
109231,29
109232,15
109233,27
109234,17
109235,28
109236,12
109237,17
109238,4
109239,17
109240,5
109241,31
109242,44
109243,45
109244,13
109245,29
109246,6
109247,30
109248,14
109249,7
109250,5
109251,24
109252,15
109253,13
109254,9
109255,6
109256,38
109257,7
109258,12
109259,12
109260,9
109261,33
109262,6
109263,16
109264,11
109265,23
109266,22
109267,34
109268,4
109269,4
109270,12
109271,28
109272,17
109273,15
109274,5
109275,11
109276,13
109277,15
109278,14
109279,20
109280,19
109281,4
109282,12
109283,12
109284,3
109285,32
109286,25
109287,33
109288,20
109289,17
109290,3
109291,12
109292,16
109293,17
109294,10
109295,27
109296,13
109297,15
109298,10
109299,1
109300,28
109301,13
109302,9
109303,22
109304,33
109305,30
109306,7
109307,17
109308,24
109309,24
109310,24
109311,4
109312,11
109313,9
109314,24
109315,7
109316,23
109317,15
109318,11
109319,11
109320,17
109321,24
109322,11
109323,23
109324,38
109325,12
109326,15
109327,13
109328,7
109329,13
109330,8
109331,37
109332,4
109333,36
109334,26
109335,4
109336,4
109337,23
109338,39
109339,30
109340,42
109341,30
109342,30
109343,5
109344,12
109345,36
109346,34
109347,17
109348,2
109349,30
109350,30
109351,7
109352,22
109353,38
109354,28
109355,4
109356,6
109357,10
109358,5
109359,13
109360,14
109361,31
109362,12
109363,4
109364,6
109365,1
109366,22
109367,13
109368,2
109369,11
109370,33
109371,15
109372,14
109373,12
109374,11
109375,24
109376,11
109377,22
109378,5
109379,20
109380,12
109381,17
109382,36
109383,20
109384,39
109385,30
109386,6
109387,8
109388,34
109389,19
109390,9
109391,20
109392,9
109393,20
109394,11
109395,19
109396,6
109397,7
109398,20
109399,3
109400,16
109401,4
109402,36
109403,44
109404,36
109405,17
109406,24
109407,5
109408,15
109409,14
109410,12
109411,24
109412,20
109413,15
109414,6
109415,21
109416,31
109417,23
109418,19
109419,28
109420,5
109421,39
109422,15
109423,2
109424,1
109425,22
109426,5
109427,10
109428,33
109429,6
109430,8
109431,23
109432,23
109433,22
109434,48
109435,22
109436,2
109437,9
109438,24
109439,25
109440,4
109441,45
109442,23
109443,13
109444,32
109445,38
109446,65
109447,7
109448,23
109449,27
109450,3
109451,14
109452,25
109453,7
109454,8
109455,6
109456,12
109457,38
109458,15
109459,3
109460,45
109461,20
109462,5
109463,8
109464,15
109465,30
109466,32
109467,4
109468,28
109469,45
109470,6
109471,12
109472,38
109473,16
109474,16
109475,19
109476,27
109477,26
109478,5
109479,15
109480,5
109481,22
109482,3
109483,10
109484,11
109485,26
109486,5
109487,7
109488,22
109489,8
109490,6
109491,21
109492,34
109493,21
109494,13
109495,5
109496,6
109497,33
109498,15
109499,16
109500,18
109501,23
109502,16
109503,8
109504,0
109505,40
109506,32
109507,11
109508,8
109509,40
109510,17
109511,15
109512,9
109513,13
109514,29
109515,11
109516,3
109517,9
109518,34
109519,10
109520,4
109521,16
109522,21
109523,10
109524,25
109525,4
109526,3
109527,7
109528,11
109529,15
109530,9
109531,12
109532,17
109533,4
109534,11
109535,28
109536,9
109537,8
109538,27
109539,17
109540,23
109541,1
109542,28
109543,21
109544,19
109545,4
109546,37
109547,32
109548,10
109549,7
109550,34
109551,23
109552,12
109553,29
109554,19
109555,40
109556,16
109557,9
109558,16
109559,25
109560,6
109561,12
109562,18
109563,25
109564,22
109565,8
109566,1
109567,36
109568,11
109569,23
109570,20
109571,10
109572,31
109573,27
109574,15
109575,5
109576,14
109577,11
109578,3
109579,11
109580,14
109581,13
109582,3
109583,21
109584,20
109585,32
109586,3
109587,17
109588,16
109589,7
109590,41
109591,7
109592,33
109593,29
109594,29
109595,13
109596,9
109597,15
109598,20
109599,11
109600,28
109601,35
109602,23
109603,25
109604,19
109605,11
109606,29
109607,24
109608,20
109609,2
109610,22
109611,4
109612,10
109613,8
109614,21
109615,14
109616,12
109617,22
109618,9
109619,35
109620,13
109621,10
109622,19
109623,6
109624,24
109625,8
109626,34
109627,1
109628,39
109629,6
109630,25
109631,19
109632,38
109633,20
109634,39
109635,20
109636,38
109637,16
109638,8
109639,21
109640,16
109641,30
109642,10
109643,12
109644,31
109645,41
109646,35
109647,8
109648,4
109649,31
109650,11
109651,17
109652,19
109653,12
109654,16
109655,47
109656,22
109657,25
109658,24
109659,20
109660,53
109661,9
109662,11
109663,42
109664,20
109665,9
109666,15
109667,7
109668,8
109669,24
109670,50
109671,20
109672,10
109673,18
109674,10
109675,26
109676,13
109677,14
109678,9
109679,14
109680,39
109681,25
109682,18
109683,18
109684,24
109685,10
109686,4
109687,54
109688,11
109689,9
109690,22
109691,2
109692,10
109693,32
109694,38
109695,5
109696,24
109697,9
109698,39
109699,4
109700,7
109701,14
109702,4
109703,29
109704,5
109705,36
109706,16
109707,19
109708,38
109709,20
109710,19
109711,26
109712,27
109713,17
109714,25
109715,20
109716,20
109717,15
109718,4
109719,24
109720,25
109721,8
109722,30
109723,6
109724,15
109725,16
109726,6
109727,5
109728,12
109729,17
109730,9
109731,3
109732,13
109733,36
109734,10
109735,12
109736,8
109737,20
109738,13
109739,18
109740,3
109741,26
109742,36
109743,32
109744,29
109745,33
109746,8
109747,23
109748,19
109749,46
109750,31
109751,30
109752,40
109753,17
109754,30
109755,12
109756,49
109757,19
109758,23
109759,31
109760,30
109761,12
109762,28
109763,29
109764,13
109765,33
109766,41
109767,10
109768,18
109769,6
109770,34
109771,12
109772,8
109773,18
109774,7
109775,29
109776,31
109777,21
109778,25
109779,38
109780,40
109781,13
109782,3
109783,32
109784,2
109785,8
109786,17
109787,19
109788,3
109789,40
109790,5
109791,14
109792,19
109793,16
109794,15
109795,29
109796,49
109797,4
109798,6
109799,38
109800,19
109801,2
109802,23
109803,21
109804,13
109805,13
109806,16
109807,37
109808,30
109809,39
109810,14
109811,1
109812,3
109813,22
109814,3
109815,32
109816,41
109817,37
109818,10
109819,7
109820,6
109821,33
109822,30
109823,14
109824,25
109825,16
109826,1
109827,24
109828,4
109829,16
109830,26
109831,9
109832,3
109833,3
109834,17
109835,30
109836,20
109837,17
109838,33
109839,24
109840,26
109841,39
109842,29
109843,14
109844,41
109845,35
109846,12
109847,15
109848,13
109849,11
109850,25
109851,14
109852,9
109853,32
109854,5
109855,37
109856,9
109857,12
109858,22
109859,41
109860,4
109861,15
109862,10
109863,30
109864,37
109865,10
109866,9
109867,19
109868,11
109869,10
109870,5
109871,32
109872,31
109873,11
109874,7
109875,35
109876,11
109877,11
109878,21
109879,28
109880,6
109881,26
109882,12
109883,21
109884,34
109885,20
109886,12
109887,14
109888,14
109889,5
109890,34
109891,26
109892,31
109893,30
109894,23
109895,9
109896,29
109897,12
109898,25
109899,20
109900,33
109901,8
109902,6
109903,10
109904,2
109905,14
109906,11
109907,36
109908,7
109909,29
109910,17
109911,29
109912,5
109913,54
109914,42
109915,6
109916,13
109917,13
109918,6
109919,16
109920,8
109921,28
109922,3
109923,26
109924,19
109925,18
109926,12
109927,4
109928,18
109929,11
109930,12
109931,3
109932,6
109933,26
109934,41
109935,21
109936,6
109937,10
109938,34
109939,22
109940,18
109941,25
109942,27
109943,12
109944,14
109945,13
109946,16
109947,8
109948,6
109949,5
109950,16
109951,15
109952,4
109953,21
109954,26
109955,9
109956,13
109957,12
109958,35
109959,4
109960,13
109961,17
109962,4
109963,22
109964,18
109965,25
109966,28
109967,19
109968,17
109969,15
109970,39
109971,43
109972,43
109973,15
109974,24
109975,27
109976,23
109977,6
109978,7
109979,25
109980,8
109981,43
109982,25
109983,19
109984,2
109985,21
109986,31
109987,22
109988,36
109989,32
109990,41
109991,45
109992,29
109993,12
109994,13
109995,35
109996,4
109997,8
109998,4
109999,51
110000,14
110001,30
110002,7
110003,10
110004,15
110005,7
110006,32
110007,9
110008,16
110009,24
110010,13
110011,9
110012,26
110013,13
110014,13
110015,8
110016,17
110017,10
110018,14
110019,16
110020,12
110021,22
110022,16
110023,45
110024,11
110025,17
110026,10
110027,12
110028,16
110029,23
110030,50
110031,20
110032,13
110033,21
110034,15
110035,12
110036,4
110037,3
110038,11
110039,27
110040,9
110041,16
110042,17
110043,3
110044,11
110045,11
110046,9
110047,38
110048,9
110049,1
110050,16
110051,38
110052,25
110053,29
110054,9
110055,30
110056,9
110057,24
110058,39
110059,3
110060,30
110061,13
110062,1
110063,34
110064,16
110065,2
110066,15
110067,12
110068,29
110069,19
110070,38
110071,10
110072,23
110073,33
110074,18
110075,16
110076,8
110077,36
110078,29
110079,3
110080,18
110081,5
110082,15
110083,5
